id,state,race,party,last_election,voter_type
70831,AL,w,d,r,registered
94037,AZ,w,r,d,likely
32638,AK,w,d,d,registered
15694,AZ,b,r,d,likely
86968,AR,h,d,d,registered
58867,CT,h,d,d,registered
43338,CA,h,i,d,registered
10694,CO,w,d,d,registered
25472,AK,w,r,d,likely
10004,AZ,w,r,d,registered
17783,AK,w,r,d,registered
22391,CT,w,r,r,likely
86003,CA,w,d,r,registered
62422,CT,b,d,d,registered
13420,CA,w,r,r,registered
61695,CT,h,d,r,registered
25312,AK,h,d,d,registered
39735,CA,w,r,i,likely
34176,CA,w,d,r,registered
64483,AK,a,r,d,likely
46802,CA,w,d,d,likely
78768,AK,w,r,r,registered
76377,AR,h,r,r,registered
81801,AR,w,r,r,registered
91957,CT,b,d,r,likely
47846,AZ,a,d,r,registered
72549,CA,a,d,d,registered
55997,AL,w,r,r,registered
65022,AR,h,d,d,registered
62877,AK,w,d,d,registered
76586,CA,w,d,r,likely
90363,AL,w,r,r,registered
67954,AL,w,d,r,likely
82202,CO,b,d,r,registered
20454,AR,w,i,d,likely
44412,CA,h,d,r,likely
28162,AK,h,d,r,likely
82582,AL,h,d,r,registered
20318,AL,w,r,r,likely
21326,AR,w,d,r,registered
72011,AZ,w,d,d,likely
50866,AZ,h,d,d,likely
19042,CA,w,d,r,likely
32697,AZ,b,r,r,registered
17247,AK,b,d,r,registered
42593,CA,w,d,r,likely
86129,AR,w,d,r,registered
26317,AR,w,d,r,registered
70438,AK,b,r,r,registered
24433,AL,w,d,r,likely
82365,CA,w,d,d,registered
43412,CT,h,d,r,registered
83664,AZ,n,r,i,registered
49074,AZ,w,r,r,registered
71068,CO,h,d,r,registered
51573,AZ,w,r,r,likely
89661,CA,w,d,i,registered
17580,AL,w,r,d,registered
51667,AK,h,d,r,registered
52697,AK,w,d,r,registered
46178,AR,w,d,r,likely
58620,AZ,h,d,d,registered
67234,AZ,w,d,d,registered
78148,CT,w,r,d,likely
57621,CO,w,r,d,likely
89264,AR,w,r,d,likely
96289,AZ,w,d,r,likely
55443,CT,h,d,r,registered
17790,AZ,h,r,r,registered
55362,AK,a,r,d,likely
46788,CO,w,d,r,likely
12602,CO,b,r,r,registered
46281,AK,w,r,i,registered
31809,CO,w,d,r,likely
10076,CO,w,d,r,likely
98205,AK,w,r,d,registered
94149,AR,w,d,d,likely
95369,AL,w,d,d,registered
42975,AR,w,r,d,likely
29252,AZ,b,r,r,likely
73395,CA,w,r,d,registered
41756,CA,h,r,d,registered
50088,AL,w,d,r,registered
62775,CA,w,d,r,likely
84132,AL,w,r,d,registered
11596,CT,w,d,r,registered
99955,CA,w,r,d,likely
82007,CO,b,d,d,registered
82757,CA,a,r,d,likely
36974,CT,w,r,r,registered
20389,CA,w,d,r,registered
24469,AL,b,d,r,registered
38310,AR,w,r,d,likely
50879,CA,w,r,r,likely
56845,AR,b,d,r,registered
79030,CT,w,d,r,likely
82180,AL,w,d,d,registered
99478,CO,h,d,d,likely
65372,AK,b,d,r,registered
90657,CA,w,d,r,registered
10676,AZ,w,d,r,likely
83597,CO,w,d,r,registered
22546,CA,w,r,r,registered
25923,AR,h,d,d,registered
78213,AZ,h,r,i,registered
52263,CT,w,r,r,registered
50380,AR,h,d,r,likely
26619,AZ,b,r,r,registered
78870,AL,w,d,r,likely
46406,CT,w,r,r,registered
19965,AL,w,d,d,registered
92444,AR,b,d,d,registered
61848,AK,b,d,r,likely
88992,CA,h,d,r,registered
13006,AL,h,r,d,registered
47994,AK,w,r,r,likely
96995,AL,w,r,r,registered
89803,CA,w,r,d,registered
51846,AZ,w,r,d,registered
72929,AZ,w,d,r,registered
99067,CA,h,r,r,likely
39577,AZ,b,r,r,registered
73411,AK,w,d,d,registered
11055,AL,w,d,i,registered
86115,AL,w,r,d,registered
78667,CO,w,d,r,registered
72842,AR,w,d,d,registered
16841,AK,b,r,r,registered
45238,CA,w,d,d,registered
77903,AZ,w,d,i,registered
58468,CO,a,r,d,registered
50198,AL,w,r,r,likely
97814,AL,b,r,d,likely
87396,AZ,a,r,r,registered
98912,CA,w,r,d,registered
33839,AL,b,d,d,registered
85869,CT,b,r,r,registered
75793,CT,w,d,r,registered
43450,AK,w,r,d,registered
30928,AR,b,d,r,registered
84353,AZ,w,d,r,likely
16926,CA,b,r,r,registered
85664,AZ,w,d,i,registered
66885,AK,w,d,r,registered
72866,CT,w,r,d,registered
74607,AZ,w,d,i,registered
20551,AL,w,d,d,registered
37959,CA,h,d,r,registered
27302,AL,h,r,d,registered
49164,AK,w,d,i,registered
26522,AK,w,d,r,likely
51986,AR,w,r,r,registered
68048,CT,w,r,r,likely
28119,AK,w,r,r,registered
92543,AR,w,r,r,registered
87691,CT,w,d,r,registered
40964,CA,w,r,r,registered
95294,CT,b,r,d,likely
91768,CA,h,r,d,registered
75722,CA,w,r,d,likely
32247,AZ,w,r,r,registered
17019,AR,w,d,d,registered
72722,CA,w,d,d,registered
40976,AZ,w,d,r,likely
51628,AL,h,r,d,registered
75910,AR,w,r,d,registered
17535,CT,w,r,r,registered
22738,CT,w,d,d,registered
25519,CO,h,d,d,registered
44995,CA,h,r,d,registered
77871,CT,w,r,d,registered
54264,AK,a,r,r,registered
54980,AZ,w,d,d,likely
76073,CO,b,d,r,registered
21728,AK,h,r,r,registered
71546,AR,b,r,d,registered
22626,AR,b,r,r,registered
23859,AZ,b,d,r,likely
97750,AL,b,d,d,registered
62087,AZ,a,d,r,registered
30895,AK,b,r,r,registered
95173,AR,w,r,r,registered
35142,AR,b,d,d,likely
58474,AL,w,d,r,registered
17222,AZ,w,r,d,registered
81011,CA,w,r,d,likely
13967,AL,w,r,d,registered
68017,CA,w,r,r,registered
28686,AL,h,d,r,likely
50659,AR,w,d,d,registered
54842,CA,b,r,d,registered
97117,CT,w,r,d,registered
89568,AR,h,d,r,likely
17357,CA,h,r,r,registered
76831,CT,b,r,r,registered
47740,CT,w,d,d,registered
60834,AR,w,r,d,registered
63790,CT,h,i,d,registered
93780,CO,b,r,r,likely
73378,AZ,w,d,r,registered
52884,CT,a,r,d,likely
20961,AL,w,r,d,likely
11161,CA,w,d,d,registered
65555,CA,h,d,r,registered
73516,CO,w,d,i,likely
73519,CA,h,r,r,registered
42408,CA,h,r,i,likely
18698,AK,w,d,r,registered
52095,CT,w,r,r,registered
22908,AR,w,d,d,registered
77783,AZ,w,d,r,registered
36884,AR,a,d,r,registered
42987,AL,w,r,r,registered
69899,AK,w,d,i,likely
15938,AZ,w,d,r,registered
28864,AR,b,d,d,registered
23065,AR,h,r,r,registered
68049,CO,b,d,i,registered
14467,AZ,w,r,d,registered
45442,CA,w,d,d,registered
85312,AR,w,r,d,likely
89864,AR,w,r,d,likely
25267,CO,h,r,r,likely
46614,CT,h,d,d,registered
75140,CT,w,r,r,likely
29733,AR,w,d,r,likely
86006,AL,w,r,d,registered
46063,CA,w,d,d,registered
26503,AK,w,r,r,registered
15208,AK,w,r,d,registered
45678,CA,w,d,r,registered
43575,CT,w,d,r,registered
89482,CT,b,d,r,registered
47222,AK,w,d,d,likely
67900,AL,h,i,d,likely
36266,AL,h,r,d,likely
55840,AZ,b,r,i,registered
32593,CT,w,d,r,registered
76195,AL,w,r,r,likely
51014,CT,w,r,d,registered
98301,AR,h,d,r,likely
67840,AZ,w,d,r,likely
97513,AL,h,r,d,registered
57558,CA,w,r,d,registered
94246,AK,w,r,d,registered
27537,CT,w,d,d,registered
82746,CT,h,r,d,likely
74137,CA,h,r,r,registered
29937,AR,o,r,r,likely
93429,CA,w,r,r,registered
98618,CO,h,r,d,likely
19517,AZ,w,r,d,likely
32054,AR,b,d,r,registered
18377,AZ,w,d,d,registered
64794,AL,w,d,d,registered
28470,CA,b,d,d,registered
64712,AZ,w,r,d,likely
31665,AK,w,d,r,registered
22718,AR,w,r,d,likely
19297,CO,h,d,r,registered
47697,AR,h,d,d,likely
88944,AK,w,d,r,likely
88994,AK,w,d,r,registered
77908,CA,h,d,r,registered
55621,CA,a,d,d,likely
41838,AZ,o,d,r,registered
87146,CT,b,d,d,likely
90150,CO,w,r,r,likely
71778,AL,h,r,d,registered
59020,AR,h,d,r,registered
26203,CA,b,r,r,likely
99121,AR,w,d,i,registered
36832,AR,b,d,r,registered
70090,CO,h,d,d,registered
68115,AL,w,r,d,registered
84039,AK,h,d,d,registered
11486,AZ,w,r,i,likely
85574,AK,w,r,d,likely
78126,AL,h,i,r,registered
64450,AR,w,r,d,registered
40103,AL,w,r,r,registered
41478,CT,w,r,d,likely
75818,AL,h,r,i,likely
44790,CO,w,d,r,likely
29722,AZ,w,d,d,registered
86559,CO,b,d,d,likely
88012,AR,w,r,d,registered
62821,CT,w,d,d,likely
30479,AR,w,d,d,registered
84139,AK,o,r,r,registered
58761,CA,w,d,d,likely
62903,AL,w,d,d,registered
46372,AK,w,d,d,likely
61025,CT,w,r,d,registered
50937,CA,n,d,d,registered
73486,CT,a,d,r,registered
37632,AZ,w,d,d,likely
96537,AR,w,r,r,registered
83606,CT,w,d,i,registered
63799,CA,o,d,d,likely
38422,AZ,w,r,r,registered
26391,AL,h,d,d,likely
26706,CA,a,r,r,likely
22204,AR,w,d,r,likely
96059,CT,w,r,i,registered
46382,AR,h,d,d,likely
15945,AZ,h,r,i,registered
33179,CO,w,r,d,registered
10936,CA,w,r,d,likely
46474,AZ,w,d,d,registered
98043,AR,w,d,r,registered
57695,CO,w,d,r,registered
87248,AL,w,d,d,likely
80809,AK,h,r,r,registered
23168,AR,w,d,d,registered
31063,CA,a,d,d,likely
84405,AK,h,d,d,registered
60492,CA,b,r,r,registered
74064,AZ,w,r,d,registered
23234,CT,b,r,d,registered
42653,CO,w,r,d,likely
88245,AZ,w,r,r,likely
43102,AZ,w,r,i,likely
56317,AZ,a,r,r,registered
60298,CO,w,d,d,likely
70037,AK,h,r,r,registered
56951,CT,h,d,d,likely
31784,CA,h,r,d,registered
51409,CO,h,d,r,likely
40791,CT,w,r,r,registered
86553,CO,a,d,r,registered
63340,AZ,a,r,d,likely
80697,AZ,w,r,r,registered
20626,CT,b,r,r,registered
77525,AK,w,r,d,registered
22818,CO,a,r,d,likely
30819,AZ,b,d,r,registered
86057,AZ,w,d,d,registered
46896,AK,w,d,d,likely
70566,CO,a,r,r,likely
57091,AR,w,r,r,registered
61045,AK,w,d,r,likely
64107,CT,w,d,d,registered
46028,CT,h,d,d,likely
61962,AL,w,r,d,registered
65534,AK,b,r,d,registered
13066,AK,h,r,d,likely
31499,AZ,h,r,r,registered
55242,CO,h,d,i,likely
11897,CT,h,r,d,registered
72215,CO,h,r,d,registered
67715,CT,w,d,r,registered
13032,AZ,w,r,r,likely
19005,AR,w,d,d,registered
65320,AK,w,r,r,registered
66427,CA,w,d,d,registered
25453,AR,b,d,i,likely
51256,AR,h,d,r,registered
38887,AZ,h,r,d,registered
16828,AZ,w,r,r,registered
56768,AK,b,d,r,likely
18608,CA,h,d,r,registered
93349,CO,w,r,r,registered
51592,AK,w,d,r,registered
63063,AZ,w,r,d,registered
67923,AZ,w,r,r,registered
70988,CA,w,r,d,registered
36946,AK,w,r,d,registered
71640,AZ,w,r,d,registered
33291,AL,w,d,r,registered
59010,CO,b,r,r,registered
60104,AZ,w,d,r,likely
50015,AK,w,r,d,registered
69282,CT,w,r,r,registered
77834,AZ,h,r,r,registered
63363,CT,h,d,r,registered
66827,CA,w,d,r,likely
10368,AL,w,r,r,registered
24167,AZ,h,d,r,likely
88412,CT,w,r,d,likely
18320,AR,w,d,r,registered
31393,CO,w,d,r,likely
97146,AK,w,d,r,registered
34494,AL,w,r,r,registered
70561,AZ,b,d,d,likely
73053,CO,w,d,r,likely
74728,AZ,n,d,d,registered
97865,CA,w,r,i,registered
54128,CT,h,i,d,registered
47367,AL,h,d,r,likely
22494,CT,w,r,r,registered
66404,CO,w,d,d,registered
10414,CO,w,d,r,registered
24183,CT,h,d,r,likely
12227,AR,w,r,r,registered
71970,CA,w,d,d,registered
79351,CA,w,r,r,registered
83963,AK,n,d,r,registered
25676,AZ,h,r,d,registered
97294,AK,h,r,d,likely
58973,AK,h,d,r,registered
43283,CO,w,d,r,registered
40430,AL,h,r,r,registered
43192,CO,w,r,r,likely
79200,CT,w,r,r,likely
90136,AZ,b,r,d,likely
27081,AK,w,r,r,likely
98373,AK,b,r,d,registered
15224,CO,w,r,d,registered
56398,AR,a,r,r,likely
57640,CT,b,d,d,likely
76429,CT,w,r,d,registered
61614,AR,w,d,d,likely
17199,AK,w,d,d,registered
38213,CT,w,d,d,registered
21988,CT,w,d,r,registered
76850,AR,h,r,r,registered
73082,AL,h,r,r,registered
60126,CT,b,d,d,registered
15935,CO,w,d,d,registered
14501,AR,w,d,d,registered
44494,AR,w,r,r,registered
72539,AZ,w,r,d,registered
91076,CT,w,r,r,likely
62386,CT,w,r,i,registered
41783,CA,a,r,d,registered
64422,AL,b,i,d,registered
32708,AK,w,r,r,registered
19036,AR,w,d,r,registered
32036,AR,h,d,d,registered
87122,AL,w,r,d,registered
15002,AK,h,r,d,registered
22970,AR,w,r,d,likely
20771,CA,w,d,d,registered
87657,AL,h,d,r,registered
85479,AK,w,d,d,likely
14855,AZ,a,r,d,registered
57910,CO,n,d,r,registered
82081,AK,w,r,d,likely
34273,AR,w,d,d,likely
48103,AL,w,r,r,likely
59165,AK,w,d,r,registered
78563,AK,n,d,r,registered
46142,CA,h,d,d,registered
41797,CT,w,r,r,registered
53010,AZ,a,r,d,registered
16251,AZ,w,d,d,likely
51902,AZ,h,r,d,registered
39715,AL,w,d,r,likely
91279,CT,n,r,d,likely
88051,CO,h,r,d,registered
31202,AZ,h,d,r,registered
87441,AK,b,r,i,registered
87845,AL,b,d,r,registered
80852,CO,w,d,d,registered
48535,CA,w,d,r,likely
42883,AZ,w,d,d,likely
14342,AZ,w,d,d,registered
27869,AL,w,d,d,registered
49863,AR,h,r,i,registered
12031,CA,w,r,r,registered
65038,CO,a,d,d,likely
95624,CA,h,r,d,likely
28109,CT,w,r,r,registered
76703,CA,w,d,r,likely
18465,CO,h,r,d,registered
44213,CA,w,d,r,likely
92238,AZ,w,d,d,registered
81501,AL,w,d,r,registered
29274,CA,h,r,r,registered
34269,AL,b,d,d,registered
50575,AR,w,d,r,registered
41489,AZ,w,r,r,likely
70244,AZ,h,d,d,registered
34701,AL,h,d,r,registered
46638,AZ,w,d,d,likely
13202,AZ,h,r,r,registered
29292,CA,w,r,d,likely
45838,AZ,w,d,r,registered
66825,AL,w,d,r,registered
60136,AL,b,d,r,registered
55304,CT,w,r,d,likely
88273,AL,w,r,r,registered
23836,AL,w,r,d,registered
95550,CT,w,d,r,likely
85352,CT,w,r,d,likely
37973,AL,w,r,r,likely
68887,CT,a,d,r,likely
30236,AR,h,d,d,registered
14658,CA,w,d,d,registered
94749,AR,w,d,d,likely
52936,AR,w,d,d,likely
89963,AL,w,d,d,registered
14826,AL,w,r,r,registered
76915,CT,w,d,d,registered
84391,CO,a,d,r,registered
82310,AK,w,d,r,registered
19474,CO,w,d,d,registered
96648,AK,h,r,r,likely
20662,AL,b,r,r,registered
25397,AZ,w,d,d,registered
44594,CT,h,d,r,registered
26878,AK,w,d,d,registered
80758,CA,h,r,r,likely
27671,AK,w,d,d,registered
19548,CT,w,r,r,registered
62589,AL,w,d,d,likely
23843,CO,w,r,r,registered
87582,AR,w,d,d,likely
86404,AZ,w,d,d,registered
46864,CA,w,d,d,likely
91721,CT,w,d,r,registered
66836,CA,b,d,d,registered
30352,AR,b,d,i,likely
59613,AK,w,d,d,registered
24644,AK,w,d,i,registered
86408,CO,w,d,i,registered
18577,CT,w,d,r,likely
39961,AZ,w,d,d,registered
91580,CO,h,d,d,registered
64625,AZ,w,r,r,registered
68899,CO,w,d,r,likely
15664,AK,b,d,r,likely
74385,AZ,n,d,d,registered
96130,AR,w,d,d,likely
76964,AR,w,d,r,registered
32902,AR,w,r,r,registered
66140,AR,w,d,i,likely
98103,AZ,b,r,d,registered
50019,CT,w,d,i,registered
41220,AR,w,r,r,registered
93201,AZ,b,r,d,registered
20349,CA,a,d,d,registered
27216,CO,b,d,i,registered
93523,AZ,h,d,d,registered
11891,AZ,b,r,d,registered
96453,AR,w,r,r,registered
47555,CT,w,i,r,registered
87323,CO,w,d,r,likely
94495,CO,w,r,r,registered
99131,AZ,o,r,d,registered
62089,CO,b,d,d,likely
93584,CT,w,r,r,registered
99213,CT,w,d,d,registered
77957,AR,w,d,d,likely
72727,CA,w,r,r,likely
43858,AZ,w,r,r,likely
56923,CO,w,r,d,likely
26098,CO,w,r,r,registered
13783,AK,a,r,d,likely
39396,AK,w,d,r,registered
81885,CT,a,d,d,registered
51631,AL,h,d,r,registered
72298,AL,b,r,d,registered
26754,AK,h,r,r,registered
58751,CO,w,d,r,likely
69546,AK,w,d,r,likely
74249,AL,b,d,r,likely
40525,AL,h,d,d,registered
38910,AL,a,r,d,registered
85078,AL,w,d,d,registered
57866,AL,h,d,r,likely
43519,CO,w,d,d,registered
56706,AK,h,r,r,registered
40551,CA,b,d,r,likely
66588,AR,w,d,r,registered
44705,AR,b,r,d,registered
58004,AL,w,r,r,registered
29238,AK,o,r,d,likely
27028,AR,a,d,d,likely
20669,AL,h,d,r,registered
76720,AK,w,r,r,registered
67783,AL,w,d,r,likely
40392,CA,a,d,r,registered
59721,AR,h,r,d,registered
36613,CO,b,d,d,likely
11422,AR,a,r,d,registered
80400,AZ,w,r,d,registered
78978,AZ,b,d,r,registered
46468,AL,w,r,r,likely
43693,AK,w,r,d,registered
70882,CO,b,d,d,likely
55082,AK,w,r,d,registered
59680,AR,n,r,d,likely
56027,CO,w,d,i,registered
22343,AL,w,r,r,registered
35774,AR,w,d,d,registered
83020,CT,w,r,r,likely
81041,CT,b,d,r,registered
69455,CT,w,r,d,likely
93548,AR,w,r,d,registered
81502,CA,w,d,r,likely
50640,CT,h,r,d,registered
19413,AK,w,r,d,likely
10766,CT,b,r,r,registered
71666,CT,h,r,r,registered
63545,CA,a,d,d,registered
52246,AK,b,r,i,registered
80046,AZ,w,r,d,registered
17333,AZ,w,r,r,registered
54113,AZ,b,d,d,registered
10428,AL,a,r,d,registered
61797,AR,h,d,d,likely
75064,AL,w,d,d,likely
17849,AL,w,r,d,registered
10378,CO,b,r,d,likely
53842,AZ,a,r,r,registered
53218,CO,w,d,r,likely
99057,AR,w,r,d,registered
95464,CT,w,r,d,registered
62690,AZ,b,r,r,registered
22835,CT,w,d,r,likely
58327,AK,a,r,r,registered
88663,AL,a,d,r,registered
28570,CT,w,d,r,likely
34439,AR,h,d,d,registered
47070,CT,w,r,d,registered
95211,CO,w,r,r,registered
59358,AZ,w,d,d,registered
39574,CA,a,d,r,registered
18893,CO,b,r,r,registered
71216,AK,n,d,r,registered
36686,AK,b,d,r,likely
61308,CA,w,d,r,likely
67238,CA,w,r,d,registered
39455,AK,h,d,d,registered
34634,CO,h,r,r,likely
10591,AL,o,d,d,registered
33656,CO,h,r,d,likely
71309,CT,w,r,d,likely
49975,CO,w,r,d,likely
70849,AL,b,r,d,likely
94602,AZ,h,d,d,registered
97443,CO,w,d,r,registered
85060,CA,h,r,r,registered
50927,CA,w,r,r,registered
17117,CO,w,d,i,likely
67400,CO,w,r,r,registered
43346,AZ,w,d,d,registered
30475,AK,w,r,d,registered
34847,CT,w,d,r,registered
71201,AZ,w,d,r,registered
58081,AK,w,r,d,registered
76874,AR,w,d,d,likely
96505,AL,w,d,d,registered
22299,AL,h,d,r,registered
69797,AR,w,r,d,likely
49261,AR,b,r,d,registered
97069,CO,w,r,r,likely
21368,AZ,b,r,r,likely
30294,AK,n,r,d,registered
72700,AK,w,r,r,likely
45435,AK,h,r,r,registered
80341,CO,h,d,d,likely
26654,CA,h,r,r,registered
10087,CT,w,r,d,registered
14075,AR,w,d,r,likely
77221,CO,b,d,r,registered
15049,CA,h,r,d,likely
86787,AK,w,d,d,registered
86413,CT,a,d,r,registered
41317,CA,w,d,r,registered
14116,CO,w,d,d,registered
47654,AK,b,d,r,likely
87265,AL,b,d,d,likely
29874,AL,b,r,r,registered
72745,AK,w,d,d,registered
38274,AZ,w,d,r,likely
85598,AZ,w,d,d,likely
54155,AZ,w,d,d,likely
10098,CO,b,d,r,registered
47933,CA,h,d,d,registered
87810,AZ,w,d,d,registered
62597,CT,w,d,d,registered
18869,AR,b,r,d,registered
39602,CT,h,d,d,likely
10565,AZ,w,d,d,likely
72363,AZ,w,d,d,registered
90520,CO,w,d,i,likely
55593,AK,a,d,d,registered
91890,AL,w,r,d,registered
27463,CA,w,r,d,registered
27587,AZ,w,d,d,likely
22813,AL,w,d,r,likely
90711,CO,b,r,r,registered
91247,CT,w,d,r,registered
92968,AL,w,d,d,registered
96860,CO,b,r,d,likely
61392,CO,w,r,r,registered
88774,AK,h,r,r,registered
57858,AL,a,d,d,registered
18820,AR,w,r,d,registered
85503,AZ,a,r,r,registered
96863,AZ,a,d,d,registered
52869,AR,h,d,r,likely
43917,CO,w,d,r,likely
93219,AK,w,d,r,registered
93243,AK,w,d,d,registered
87945,CT,h,d,r,registered
42409,AR,w,d,i,likely
90881,AR,h,r,d,registered
12997,AZ,h,d,r,registered
69930,AL,w,r,d,likely
77657,CT,b,d,d,registered
94703,AZ,b,d,r,registered
53837,AL,w,d,d,registered
18118,CA,w,d,d,registered
57832,AK,w,r,r,registered
83450,AR,w,r,d,likely
81437,AK,h,d,d,likely
43199,AZ,w,d,r,registered
99508,CA,w,d,d,likely
88228,AL,w,d,d,registered
73496,CT,o,r,r,registered
25851,CT,h,d,d,registered
56625,CO,w,d,r,registered
47534,CO,b,r,r,registered
97122,AZ,w,d,r,registered
15731,CO,b,r,d,likely
23283,CA,h,d,d,registered
32228,CT,h,d,d,registered
48855,AL,w,r,r,likely
81661,AR,w,r,r,registered
16052,AZ,w,r,d,registered
60963,AR,w,r,r,likely
86403,CT,h,r,d,registered
42549,AL,w,r,r,registered
92579,CO,b,d,r,registered
74786,CT,w,r,r,registered
79975,AZ,h,r,d,registered
21300,AZ,h,d,d,registered
59265,CT,w,d,i,likely
26186,AK,w,r,r,registered
77133,CA,w,d,d,likely
88148,CA,b,d,r,likely
15332,CO,h,d,d,registered
12301,CA,h,r,d,likely
75364,AL,h,d,r,likely
82144,CA,h,d,d,registered
34286,CA,w,d,d,registered
66619,AZ,w,d,r,likely
30620,AR,w,d,d,registered
96007,AR,w,d,r,registered
84483,AR,h,i,d,likely
56185,AL,w,d,r,registered
51033,AZ,w,d,d,likely
46880,CT,w,d,d,registered
11949,CT,w,r,d,registered
41132,AK,w,d,i,registered
94464,CA,w,d,r,likely
57655,CO,w,r,d,likely
28175,AZ,h,r,d,registered
99455,CO,h,r,d,registered
93361,AK,w,r,r,likely
19771,AZ,w,r,r,likely
35763,CO,w,d,d,registered
65252,AR,b,d,r,registered
38785,AZ,w,d,d,registered
42468,AR,b,d,r,likely
86877,CA,w,d,d,registered
60839,AL,w,d,d,registered
96822,AZ,w,d,i,registered
24811,AZ,w,r,d,registered
66295,AZ,w,d,d,likely
71443,CT,b,d,r,registered
14751,AZ,w,r,d,likely
55765,CT,w,r,r,registered
74149,AL,w,r,d,registered
18623,AL,n,d,d,registered
29279,AK,w,r,d,registered
23732,AR,o,r,d,registered
86073,CO,w,r,i,registered
77895,AK,w,r,r,registered
69355,AL,w,r,d,registered
77028,AR,w,d,r,likely
11628,AK,b,r,i,likely
12936,CA,w,d,d,registered
29554,AR,w,r,r,registered
54540,CA,w,r,r,registered
44819,AZ,w,d,d,registered
84153,AL,h,r,d,likely
92840,AR,w,d,r,registered
18496,CO,w,d,r,likely
89174,AZ,w,r,d,likely
99467,CT,w,d,d,registered
88645,AL,w,r,i,likely
32306,AL,h,r,r,registered
54132,AK,a,r,r,likely
26042,AZ,a,d,d,registered
44359,AZ,w,r,d,likely
95021,CO,o,d,d,registered
95437,CT,w,r,d,registered
46499,CA,h,d,d,registered
24600,AK,w,r,r,registered
54891,AL,h,d,r,registered
38567,AK,w,r,r,registered
89908,CO,w,d,r,registered
28533,CT,h,r,r,registered
21093,CT,h,r,d,likely
84058,AZ,w,r,r,registered
37686,AL,h,r,r,registered
91044,CT,w,r,i,registered
11185,AZ,a,d,r,registered
41773,CA,w,r,d,registered
64990,CO,w,d,d,registered
36747,CO,w,d,r,registered
81251,CA,b,r,d,registered
43392,CA,b,d,d,registered
11138,AL,h,d,r,registered
73450,CO,h,r,r,registered
30047,AR,w,d,r,registered
97773,AR,w,r,d,registered
99943,AL,h,r,r,registered
24476,CT,b,r,d,registered
92617,CA,w,r,r,likely
79978,CT,w,d,r,likely
43613,CA,w,r,i,registered
15485,AL,w,i,i,registered
72053,CT,w,d,d,registered
17916,AL,w,d,r,registered
49018,AZ,h,d,d,registered
70072,AK,h,d,i,likely
19880,AK,w,d,d,likely
47527,AR,w,d,d,registered
60766,CT,w,d,r,likely
63193,AK,w,r,r,registered
85560,CT,h,d,d,registered
33488,CA,w,d,d,registered
64489,AZ,w,r,r,likely
82506,AR,w,d,r,registered
45192,AR,w,d,r,registered
85263,AK,w,r,d,likely
96804,AL,a,d,d,registered
18454,AL,w,d,d,likely
15378,CO,w,d,r,likely
27960,CT,w,r,d,registered
48646,CO,h,r,d,registered
91854,AR,b,d,r,registered
35269,AR,h,r,r,registered
18977,CO,w,r,d,registered
90304,AR,w,d,d,likely
62424,CO,w,d,d,registered
31133,AK,h,d,d,registered
72458,AZ,w,r,r,likely
39290,CA,w,d,d,registered
69662,AK,b,r,d,registered
72631,CA,w,d,d,likely
31406,AK,b,r,r,likely
65633,CA,h,d,r,registered
56726,AR,b,r,r,registered
70324,AK,w,d,r,registered
46273,CO,w,d,r,registered
70818,CT,w,d,d,registered
58195,AR,w,d,r,registered
41283,CO,w,d,r,likely
68449,CA,w,d,r,likely
47060,AZ,n,d,r,likely
36893,AK,w,d,d,likely
94929,AL,h,d,d,registered
52518,AL,n,d,d,registered
10228,AZ,a,d,r,registered
63715,AR,h,d,i,likely
97418,AL,b,r,r,likely
73495,CT,w,r,d,likely
25516,AZ,w,d,d,registered
51189,CT,w,d,r,likely
27426,AL,a,r,r,registered
38354,AR,w,r,r,registered
98833,CT,h,r,d,registered
49983,CT,w,d,r,registered
71252,CA,h,d,r,registered
54158,AL,h,d,r,registered
79530,CO,w,r,d,likely
77508,CA,w,d,r,likely
97197,AR,w,d,r,registered
29678,AK,w,d,r,registered
14174,CT,w,d,r,likely
49078,AR,w,r,i,registered
66895,CO,h,r,d,likely
51244,CT,w,d,r,registered
28729,AK,w,d,d,registered
73416,AR,w,d,r,likely
99223,AZ,b,d,r,registered
54707,AZ,w,r,d,likely
10053,AL,w,r,i,likely
88122,AL,w,d,d,registered
13639,AZ,w,r,i,likely
53215,AR,w,d,r,registered
95931,CT,w,d,d,likely
83727,AK,w,d,r,registered
67491,CT,h,d,d,registered
18832,CA,w,d,r,registered
35396,AZ,w,d,r,likely
14862,CO,w,r,r,registered
52367,AK,a,d,r,likely
30387,CO,w,r,d,registered
87218,AR,h,r,r,registered
99465,AK,b,d,d,likely
21436,AZ,w,d,r,registered
10449,AK,n,d,r,registered
93451,CA,a,r,i,likely
11940,CO,w,r,r,registered
55425,AR,w,d,r,registered
24072,AL,w,d,d,registered
